i,Date,simWSL_Py,simQmn_Py,simQbr_Py
6911,1999-12-04,257.94,1038.194,0
6912,1999-12-05,257.932,1036.257,0
6913,1999-12-06,257.918,1034.303,0
6914,1999-12-07,257.908,1032.335,0
6915,1999-12-08,257.903,1030.352,0
6916,1999-12-09,257.906,1028.354,0
6917,1999-12-10,257.899,1026.344,0
6918,1999-12-11,257.887,1024.321,0
6919,1999-12-12,257.879,1022.285,0
6920,1999-12-13,257.873,1020.238,0
6921,1999-12-14,257.871,1018.18,0
6922,1999-12-15,257.866,1016.112,0
6923,1999-12-16,257.854,1014.033,0
6924,1999-12-17,257.843,1011.946,0
6925,1999-12-18,257.835,1009.85,0
6926,1999-12-19,257.826,1007.747,0
6927,1999-12-20,257.819,1005.636,0
6928,1999-12-21,257.809,1003.518,0
6929,1999-12-22,257.8,1001.394,0
6930,1999-12-23,257.793,999.265,0
6931,1999-12-24,257.785,997.131,0
6932,1999-12-25,257.776,994.993,0
6933,1999-12-26,257.768,992.852,0
6934,1999-12-27,257.762,990.708,0
6935,1999-12-28,257.761,988.561,0
6936,1999-12-29,257.752,986.413,0
6937,1999-12-30,257.74,984.264,0
6938,1999-12-31,257.728,982.114,0
6939,2000-01-01,257.716,979.965,0
6940,2000-01-02,257.704,977.817,0
6941,2000-01-03,257.693,975.67,0
6942,2000-01-04,257.684,973.526,0
6943,2000-01-05,257.676,971.385,0
6944,2000-01-06,257.669,969.247,0
6945,2000-01-07,257.661,967.113,0
6946,2000-01-08,257.656,964.984,0
6947,2000-01-09,257.65,962.86,0
6948,2000-01-10,257.645,960.742,0
6949,2000-01-11,257.64,958.631,0
6950,2000-01-12,257.631,956.528,0
6951,2000-01-13,257.62,954.432,0
6952,2000-01-14,257.611,952.345,0
6953,2000-01-15,257.602,950.266,0
6954,2000-01-16,257.595,948.198,0
6955,2000-01-17,257.589,946.14,0
6956,2000-01-18,257.582,944.093,0
6957,2000-01-19,257.573,942.057,0
6958,2000-01-20,257.563,940.034,0
6959,2000-01-21,257.554,938.024,0
6960,2000-01-22,257.545,936.026,0
6961,2000-01-23,257.539,934.043,0
6962,2000-01-24,257.532,932.075,0
6963,2000-01-25,257.527,930.121,0
6964,2000-01-26,257.521,928.184,0
6965,2000-01-27,257.514,926.262,0
6966,2000-01-28,257.507,924.358,0
6967,2000-01-29,257.498,922.471,0
6968,2000-01-30,257.491,920.601,0
6969,2000-01-31,257.485,918.751,0
6970,2000-02-01,257.474,916.919,0
6971,2000-02-02,257.461,915.108,0
6972,2000-02-03,257.45,913.316,0
6973,2000-02-04,257.442,911.545,0
6974,2000-02-05,257.433,909.795,0
6975,2000-02-06,257.423,908.067,0
6976,2000-02-07,257.414,906.361,0
6977,2000-02-08,257.405,904.679,0
6978,2000-02-09,257.396,903.019,0
6979,2000-02-10,257.388,901.383,0
6980,2000-02-11,257.379,899.771,0
6981,2000-02-12,257.372,898.184,0
6982,2000-02-13,257.365,896.622,0
6983,2000-02-14,257.357,895.086,0
6984,2000-02-15,257.348,893.576,0
6985,2000-02-16,257.339,892.093,0
6986,2000-02-17,257.33,890.636,0
6987,2000-02-18,257.325,889.207,0
6988,2000-02-19,257.32,887.806,0
6989,2000-02-20,257.313,886.433,0
6990,2000-02-21,257.305,885.089,0
6991,2000-02-22,257.296,883.774,0
6992,2000-02-23,257.288,882.488,0
6993,2000-02-24,257.282,881.232,0
6994,2000-02-25,257.277,880.006,0
6995,2000-02-26,257.271,878.811,0
6996,2000-02-27,257.263,877.647,0
6997,2000-02-28,257.256,876.514,0
6998,2000-02-29,257.247,875.413,0
6999,2000-03-01,257.237,874.343,0
7000,2000-03-02,257.226,873.306,0
7001,2000-03-03,257.217,872.302,0
7002,2000-03-04,257.211,871.33,0
7003,2000-03-05,257.206,870.391,0
7004,2000-03-06,257.2,869.486,0
7005,2000-03-07,257.195,868.615,0
7006,2000-03-08,257.19,867.777,0
7007,2000-03-09,257.182,866.974,0
7008,2000-03-10,257.172,866.205,0
7009,2000-03-11,257.164,865.471,0
7010,2000-03-12,257.155,864.772,0
7011,2000-03-13,257.147,864.108,0
7012,2000-03-14,257.139,863.479,0
7013,2000-03-15,257.132,862.885,0
7014,2000-03-16,257.125,862.327,0
7015,2000-03-17,257.118,861.805,0
7016,2000-03-18,257.112,861.319,0
7017,2000-03-19,257.105,860.87,0
7018,2000-03-20,257.1,860.456,0
7019,2000-03-21,257.1,860.079,0
7020,2000-03-22,257.093,859.738,0
7021,2000-03-23,257.09,859.434,0
7022,2000-03-24,257.086,859.166,0
7023,2000-03-25,257.081,858.935,0
7024,2000-03-26,257.073,858.741,0
7025,2000-03-27,257.065,858.584,0
7026,2000-03-28,257.059,858.464,0
7027,2000-03-29,257.055,858.381,0
7028,2000-03-30,257.052,858.334,0
7029,2000-03-31,257.046,858.325,0
7030,2000-04-01,257.04,858.353,0
7031,2000-04-02,257.034,858.418,0
7032,2000-04-03,257.025,858.519,0
7033,2000-04-04,257.019,854.518,0
7034,2000-04-05,257.016,802.196,0
7035,2000-04-06,257.027,859.046,0
7036,2000-04-07,257.02,859.295,0
7037,2000-04-08,257.008,674.173,0
7038,2000-04-09,257.005,609.855,0
7039,2000-04-10,257.005,615.338,0
7040,2000-04-11,257.008,674.589,0
7041,2000-04-12,257.013,758.396,0
7042,2000-04-13,257.013,759.359,0
7043,2000-04-14,257.016,812.369,0
7044,2000-04-15,257.01,702.222,0
7045,2000-04-16,257.006,626.52,0
7046,2000-04-17,257.008,677.346,0
7047,2000-04-18,257.015,796.08,0
7048,2000-04-19,257.023,865.117,0
7049,2000-04-20,257.015,798.319,0
7050,2000-04-21,257.008,677.215,0
7051,2000-04-22,257.011,717.715,0
7052,2000-04-23,257.01,706.628,0
7053,2000-04-24,257.011,726.561,0
7054,2000-04-25,257.021,869.935,0
7055,2000-04-26,257.033,870.857,0
7056,2000-04-27,257.048,871.812,0
7057,2000-04-28,257.07,872.8,0
7058,2000-04-29,257.087,873.821,0
7059,2000-04-30,257.105,874.874,0
7060,2000-05-01,257.143,875.959,0
7061,2000-05-02,257.172,877.077,0
7062,2000-05-03,257.2,878.225,0
7063,2000-05-04,257.237,879.405,0
7064,2000-05-05,257.275,880.615,0
7065,2000-05-06,257.313,881.856,0
7066,2000-05-07,257.351,883.127,0
7067,2000-05-08,257.383,884.428,0
7068,2000-05-09,257.417,885.757,0
7069,2000-05-10,257.46,887.116,0
7070,2000-05-11,257.486,888.503,0
7071,2000-05-12,257.506,889.918,0
7072,2000-05-13,257.524,891.361,0
7073,2000-05-14,257.54,892.831,0
7074,2000-05-15,257.556,894.328,0
7075,2000-05-16,257.57,895.851,0
7076,2000-05-17,257.591,897.4,0
7077,2000-05-18,257.605,898.975,0
7078,2000-05-19,257.616,900.574,0
7079,2000-05-20,257.63,902.198,0
7080,2000-05-21,257.646,903.846,0
7081,2000-05-22,257.676,905.517,0
7082,2000-05-23,257.695,907.212,0
7083,2000-05-24,257.709,908.928,0
7084,2000-05-25,257.72,910.667,0
7085,2000-05-26,257.727,912.428,0
7086,2000-05-27,257.734,914.209,0
7087,2000-05-28,257.747,916.011,0
7088,2000-05-29,257.785,917.833,0
7089,2000-05-30,257.856,919.674,0
7090,2000-05-31,257.91,921.534,0
7091,2000-06-01,257.94,923.412,0
7092,2000-06-02,257.958,925.308,0
7093,2000-06-03,257.973,927.221,0
7094,2000-06-04,257.992,929.15,0
7095,2000-06-05,258.011,931.096,0
7096,2000-06-06,258.032,933.057,0
7097,2000-06-07,258.044,935.033,0
7098,2000-06-08,258.054,937.023,0
7099,2000-06-09,258.066,939.027,0
7100,2000-06-10,258.074,968.499,0
7101,2000-06-11,258.076,943.074,0
7102,2000-06-12,258.078,945.115,0
7103,2000-06-13,258.089,947.168,0
7104,2000-06-14,258.105,949.231,0
7105,2000-06-15,258.117,951.304,0
7106,2000-06-16,258.123,953.387,0
7107,2000-06-17,258.125,955.479,0
7108,2000-06-18,258.124,957.579,0
7109,2000-06-19,258.126,959.686,0
7110,2000-06-20,258.13,961.8,0
7111,2000-06-21,258.132,963.921,0
7112,2000-06-22,258.133,966.048,0
7113,2000-06-23,258.138,968.179,0
7114,2000-06-24,258.149,970.315,0
7115,2000-06-25,258.161,972.455,0
7116,2000-06-26,258.17,974.598,0
7117,2000-06-27,258.172,976.744,0
7118,2000-06-28,258.174,978.891,0
7119,2000-06-29,258.179,981.04,0
7120,2000-06-30,258.183,983.189,0
7121,2000-07-01,258.183,985.338,0
7122,2000-07-02,258.181,987.487,0
7123,2000-07-03,258.178,989.634,0
7124,2000-07-04,258.174,991.78,0
7125,2000-07-05,258.17,993.923,0
7126,2000-07-06,258.169,996.063,0
7127,2000-07-07,258.175,998.199,0
7128,2000-07-08,258.2,1000.33,0
7129,2000-07-09,258.228,1002.457,0
7130,2000-07-10,258.234,1004.578,0
7131,2000-07-11,258.229,1006.692,0
7132,2000-07-12,258.224,1008.799,0
7133,2000-07-13,258.257,1010.899,0
7134,2000-07-14,258.258,1012.991,0
7135,2000-07-15,258.288,1015.074,0
7136,2000-07-16,258.346,1017.147,0
7137,2000-07-17,258.44,1019.21,0
7138,2000-07-18,258.464,1021.263,0
7139,2000-07-19,258.468,1023.304,0
7140,2000-07-20,258.487,1025.334,0
7141,2000-07-21,258.502,1027.351,0
7142,2000-07-22,258.516,1029.355,0
7143,2000-07-23,258.536,1031.345,0
7144,2000-07-24,258.548,1033.321,0
7145,2000-07-25,258.558,1035.282,0
7146,2000-07-26,258.564,1037.228,0
7147,2000-07-27,258.574,1039.157,0
7148,2000-07-28,258.589,1041.07,0
7149,2000-07-29,258.618,1042.966,0
7150,2000-07-30,258.647,1044.844,0
7151,2000-07-31,258.669,1046.704,0
7152,2000-08-01,258.677,1048.545,0
7153,2000-08-02,258.682,1050.367,0
7154,2000-08-03,258.682,1052.169,0
7155,2000-08-04,258.684,1053.95,0
7156,2000-08-05,258.687,1055.711,0
7157,2000-08-06,258.686,1057.45,0
7158,2000-08-07,258.679,1059.166,0
7159,2000-08-08,258.674,1060.861,0
7160,2000-08-09,258.672,1062.532,0
7161,2000-08-10,258.677,1064.18,0
7162,2000-08-11,258.702,1065.804,0
7163,2000-08-12,258.738,1067.403,0
7164,2000-08-13,258.846,1068.978,0
7165,2000-08-14,258.905,1070.527,0
7166,2000-08-15,258.93,1072.05,0
7167,2000-08-16,258.954,1073.547,0
7168,2000-08-17,258.97,1075.017,0
7169,2000-08-18,258.976,1076.46,0
7170,2000-08-19,258.975,1077.875,0
7171,2000-08-20,258.973,1079.262,0
7172,2000-08-21,258.989,1080.621,0
7173,2000-08-22,259.017,1081.95,0
7174,2000-08-23,259.024,1083.251,0
7175,2000-08-24,259.023,1084.522,0
7176,2000-08-25,259.023,1085.763,0
7177,2000-08-26,259.021,1086.973,0
7178,2000-08-27,259.012,1088.153,0
7179,2000-08-28,259.015,1089.301,0
7180,2000-08-29,259.02,1090.419,0
7181,2000-08-30,259.017,1091.504,0
7182,2000-08-31,259.008,1092.557,0
7183,2000-09-01,259.0,1093.578,0
7184,2000-09-02,258.994,1094.566,0
7185,2000-09-03,258.989,1095.521,0
7186,2000-09-04,258.979,1096.443,0
7187,2000-09-05,258.967,1097.332,0
7188,2000-09-06,258.964,1098.186,0
7189,2000-09-07,258.967,1099.006,0
7190,2000-09-08,258.965,1099.793,0
7191,2000-09-09,258.96,1100.544,0
7192,2000-09-10,258.968,1101.261,0
7193,2000-09-11,259.036,1101.943,0
7194,2000-09-12,259.062,1102.589,0
7195,2000-09-13,259.069,1103.2,0
7196,2000-09-14,259.064,1103.776,0
7197,2000-09-15,259.056,1104.316,0
7198,2000-09-16,259.05,1104.82,0
7199,2000-09-17,259.05,1105.288,0
7200,2000-09-18,259.053,1105.72,0
7201,2000-09-19,259.049,1106.115,0
7202,2000-09-20,259.046,1106.474,0
7203,2000-09-21,259.045,1106.797,0
7204,2000-09-22,259.032,1107.083,0
7205,2000-09-23,259.021,1107.332,0
7206,2000-09-24,259.014,1107.544,0
7207,2000-09-25,259.015,1107.72,0
7208,2000-09-26,259.015,1107.859,0
7209,2000-09-27,259.004,1107.96,0
7210,2000-09-28,258.992,1108.025,0
7211,2000-09-29,258.981,1108.053,0
7212,2000-09-30,258.977,1108.044,0
7213,2000-10-01,258.966,1107.997,0
7214,2000-10-02,258.969,1107.914,0
7215,2000-10-03,258.969,1107.794,0
7216,2000-10-04,258.973,1107.637,0
7217,2000-10-05,258.973,1107.443,0
7218,2000-10-06,258.959,1107.212,0
7219,2000-10-07,258.938,1106.944,0
7220,2000-10-08,258.918,1106.64,0
7221,2000-10-09,258.907,1106.299,0
7222,2000-10-10,258.904,1105.922,0
7223,2000-10-11,258.902,1105.508,0
7224,2000-10-12,258.898,1105.059,0
7225,2000-10-13,258.89,1104.573,0
7226,2000-10-14,258.877,1104.051,0
7227,2000-10-15,258.865,1103.493,0
7228,2000-10-16,258.853,1102.899,0
7229,2000-10-17,258.845,1102.27,0
7230,2000-10-18,258.837,1101.606,0
7231,2000-10-19,258.828,1100.907,0
7232,2000-10-20,258.825,1100.173,0
7233,2000-10-21,258.816,1099.404,0
7234,2000-10-22,258.807,1098.601,0
7235,2000-10-23,258.799,1097.763,0
7236,2000-10-24,258.797,1096.892,0
7237,2000-10-25,258.792,1095.987,0
7238,2000-10-26,258.783,1095.048,0
7239,2000-10-27,258.769,1094.076,0
7240,2000-10-28,258.752,1093.072,0
7241,2000-10-29,258.74,1092.035,0
7242,2000-10-30,258.743,1090.965,0
7243,2000-10-31,258.743,1089.864,0
7244,2000-11-01,258.737,1088.731,0
7245,2000-11-02,258.728,1087.567,0
7246,2000-11-03,258.72,1086.372,0
7247,2000-11-04,258.717,1085.146,0
7248,2000-11-05,258.709,1083.89,0
7249,2000-11-06,258.711,1082.604,0
7250,2000-11-07,258.703,1081.289,0
7251,2000-11-08,258.695,1079.945,0
7252,2000-11-09,258.703,1078.572,0
7253,2000-11-10,258.696,1077.171,0
7254,2000-11-11,258.672,1075.742,0
7255,2000-11-12,258.651,1074.285,0
7256,2000-11-13,258.641,1072.802,0
7257,2000-11-14,258.635,1071.292,0
7258,2000-11-15,258.636,1069.756,0
7259,2000-11-16,258.638,1068.194,0
7260,2000-11-17,258.629,1066.607,0
7261,2000-11-18,258.618,1064.995,0
7262,2000-11-19,258.605,1063.359,0
7263,2000-11-20,258.593,1061.699,0
7264,2000-11-21,258.583,1060.017,0
7265,2000-11-22,258.572,1058.311,0
7266,2000-11-23,258.562,1056.583,0
7267,2000-11-24,258.552,1054.833,0
7268,2000-11-25,258.545,1053.062,0
7269,2000-11-26,258.536,1051.27,0
7270,2000-11-27,258.524,1049.459,0
7271,2000-11-28,258.514,1047.627,0
7272,2000-11-29,258.504,1045.777,0
7273,2000-11-30,258.492,1043.907,0
7274,2000-12-01,258.48,1042.02,0
7275,2000-12-02,258.468,1040.116,0
7276,2000-12-03,258.457,1038.194,0
7277,2000-12-04,258.449,1036.257,0
7278,2000-12-05,258.439,1034.303,0
7279,2000-12-06,258.425,1032.335,0
7280,2000-12-07,258.412,1030.352,0
7281,2000-12-08,258.401,1028.354,0
7282,2000-12-09,258.391,1026.344,0
7283,2000-12-10,258.383,1024.321,0
7284,2000-12-11,258.375,1022.285,0
7285,2000-12-12,258.366,1020.238,0
7286,2000-12-13,258.356,1018.18,0
7287,2000-12-14,258.345,1016.112,0
7288,2000-12-15,258.334,1014.033,0
7289,2000-12-16,258.324,1011.946,0
7290,2000-12-17,258.313,1009.85,0
7291,2000-12-18,258.303,1007.747,0
7292,2000-12-19,258.294,1005.636,0
7293,2000-12-20,258.283,1003.518,0
7294,2000-12-21,258.272,1001.394,0
7295,2000-12-22,258.26,999.265,0
7296,2000-12-23,258.251,997.131,0
7297,2000-12-24,258.245,994.993,0
7298,2000-12-25,258.236,992.852,0
7299,2000-12-26,258.227,990.708,0
7300,2000-12-27,258.217,988.561,0
7301,2000-12-28,258.204,986.413,0
7302,2000-12-29,258.193,984.264,0
7303,2000-12-30,258.182,982.114,0
7304,2000-12-31,258.172,979.965,0
7305,2001-01-01,258.163,979.965,0
7306,2001-01-02,258.155,977.817,0
7307,2001-01-03,258.147,975.67,0
7308,2001-01-04,258.138,973.526,0
7309,2001-01-05,258.139,971.385,0
7310,2001-01-06,258.133,969.247,0
7311,2001-01-07,258.126,967.113,0
7312,2001-01-08,258.118,964.984,0
7313,2001-01-09,258.11,962.86,0
7314,2001-01-10,258.102,960.742,0
7315,2001-01-11,258.094,958.631,0
7316,2001-01-12,258.084,956.528,0
7317,2001-01-13,258.077,954.432,0
7318,2001-01-14,258.067,952.345,0
7319,2001-01-15,258.056,950.266,0
7320,2001-01-16,258.049,948.198,0
7321,2001-01-17,258.041,946.14,0
7322,2001-01-18,258.039,944.093,0
7323,2001-01-19,258.032,942.057,0
7324,2001-01-20,258.021,940.034,0
7325,2001-01-21,258.014,938.024,0
7326,2001-01-22,258.006,936.026,0
7327,2001-01-23,257.998,934.043,0
7328,2001-01-24,257.991,932.075,0
7329,2001-01-25,257.984,930.121,0
7330,2001-01-26,257.979,928.184,0
7331,2001-01-27,257.974,926.262,0
7332,2001-01-28,257.969,924.358,0
7333,2001-01-29,257.967,922.471,0
7334,2001-01-30,257.965,920.601,0
7335,2001-01-31,257.969,918.751,0
7336,2001-02-01,257.965,916.919,0
7337,2001-02-02,257.954,915.108,0
7338,2001-02-03,257.951,913.316,0
7339,2001-02-04,257.95,911.545,0
7340,2001-02-05,257.95,909.795,0
7341,2001-02-06,257.947,908.067,0
7342,2001-02-07,257.941,906.361,0
7343,2001-02-08,257.933,904.679,0
7344,2001-02-09,257.925,903.019,0
7345,2001-02-10,257.919,901.383,0
7346,2001-02-11,257.913,899.771,0
7347,2001-02-12,257.908,898.184,0
7348,2001-02-13,257.904,896.622,0
7349,2001-02-14,257.9,895.086,0
7350,2001-02-15,257.896,893.576,0
7351,2001-02-16,257.892,892.093,0
7352,2001-02-17,257.886,890.636,0
7353,2001-02-18,257.882,889.207,0
7354,2001-02-19,257.878,887.806,0
7355,2001-02-20,257.872,886.433,0
7356,2001-02-21,257.868,885.089,0
7357,2001-02-22,257.864,883.774,0
7358,2001-02-23,257.861,882.488,0
7359,2001-02-24,257.855,881.232,0
7360,2001-02-25,257.846,880.006,0
7361,2001-02-26,257.837,878.811,0
7362,2001-02-27,257.833,877.647,0
7363,2001-02-28,257.832,876.514,0
7364,2001-03-01,257.833,875.413,0
7365,2001-03-02,257.835,874.343,0
7366,2001-03-03,257.832,873.306,0
7367,2001-03-04,257.824,872.302,0
7368,2001-03-05,257.816,871.33,0
7369,2001-03-06,257.811,870.391,0
7370,2001-03-07,257.806,869.486,0
7371,2001-03-08,257.799,868.615,0
7372,2001-03-09,257.792,867.777,0
7373,2001-03-10,257.787,866.974,0
7374,2001-03-11,257.784,866.205,0
7375,2001-03-12,257.788,865.471,0
7376,2001-03-13,257.786,864.772,0
7377,2001-03-14,257.785,864.108,0
7378,2001-03-15,257.78,863.479,0
7379,2001-03-16,257.776,862.885,0
7380,2001-03-17,257.772,862.327,0
7381,2001-03-18,257.769,861.805,0
7382,2001-03-19,257.765,861.319,0
7383,2001-03-20,257.757,860.87,0
7384,2001-03-21,257.756,860.456,0
7385,2001-03-22,257.756,860.079,0
7386,2001-03-23,257.759,859.738,0
7387,2001-03-24,257.766,859.434,0
7388,2001-03-25,257.765,859.166,0
7389,2001-03-26,257.759,858.935,0
7390,2001-03-27,257.755,858.741,0
7391,2001-03-28,257.756,858.584,0
7392,2001-03-29,257.753,858.464,0
7393,2001-03-30,257.749,858.381,0
7394,2001-03-31,257.745,858.334,0
7395,2001-04-01,257.741,858.325,0
7396,2001-04-02,257.737,858.353,0
7397,2001-04-03,257.735,858.418,0
7398,2001-04-04,257.733,858.519,0
7399,2001-04-05,257.728,858.658,0
7400,2001-04-06,257.721,858.834,0
7401,2001-04-07,257.715,859.046,0
7402,2001-04-08,257.711,859.295,0
7403,2001-04-09,257.705,859.581,0
7404,2001-04-10,257.7,859.904,0
7405,2001-04-11,257.7,860.263,0
7406,2001-04-12,257.701,860.658,0
7407,2001-04-13,257.7,861.09,0
7408,2001-04-14,257.696,861.558,0
7409,2001-04-15,257.691,862.062,0
7410,2001-04-16,257.683,862.602,0
7411,2001-04-17,257.675,863.178,0
7412,2001-04-18,257.668,863.789,0
7413,2001-04-19,257.667,864.435,0
7414,2001-04-20,257.672,865.117,0
7415,2001-04-21,257.674,865.834,0
7416,2001-04-22,257.667,866.585,0
7417,2001-04-23,257.657,867.372,0
7418,2001-04-24,257.651,868.192,0
7419,2001-04-25,257.649,869.046,0
7420,2001-04-26,257.657,869.935,0
7421,2001-04-27,257.657,870.857,0
7422,2001-04-28,257.654,871.812,0
7423,2001-04-29,257.659,872.8,0
7424,2001-04-30,257.68,873.821,0
7425,2001-05-01,257.707,874.874,0
7426,2001-05-02,257.73,875.959,0
7427,2001-05-03,257.746,877.077,0
7428,2001-05-04,257.756,878.225,0
7429,2001-05-05,257.766,879.405,0
7430,2001-05-06,257.776,880.615,0
7431,2001-05-07,257.792,881.856,0
7432,2001-05-08,257.829,883.127,0
7433,2001-05-09,257.85,884.428,0
7434,2001-05-10,257.859,885.757,0
7435,2001-05-11,257.867,887.116,0
7436,2001-05-12,257.874,888.503,0
7437,2001-05-13,257.885,889.918,0
7438,2001-05-14,257.897,891.361,0
7439,2001-05-15,257.931,892.831,0
7440,2001-05-16,257.968,894.328,0
7441,2001-05-17,258.035,895.851,0
7442,2001-05-18,258.078,913.564,0
7443,2001-05-19,258.101,898.975,0
7444,2001-05-20,258.124,900.574,0
7445,2001-05-21,258.152,902.198,0
7446,2001-05-22,258.191,903.846,0
7447,2001-05-23,258.22,905.517,0
7448,2001-05-24,258.237,907.212,0
7449,2001-05-25,258.249,908.928,0
7450,2001-05-26,258.264,910.667,0
7451,2001-05-27,258.283,912.428,0
7452,2001-05-28,258.302,914.209,0
7453,2001-05-29,258.31,916.011,0
7454,2001-05-30,258.312,917.833,0
7455,2001-05-31,258.316,919.674,0
7456,2001-06-01,258.325,921.534,0
7457,2001-06-02,258.334,923.412,0
7458,2001-06-03,258.338,925.308,0
7459,2001-06-04,258.341,927.221,0
7460,2001-06-05,258.344,929.15,0
7461,2001-06-06,258.346,931.096,0
7462,2001-06-07,258.345,933.057,0
7463,2001-06-08,258.346,935.033,0
7464,2001-06-09,258.351,937.023,0
7465,2001-06-10,258.355,939.027,0
7466,2001-06-11,258.357,941.044,0
7467,2001-06-12,258.358,943.074,0
7468,2001-06-13,258.354,945.115,0
7469,2001-06-14,258.357,947.168,0
7470,2001-06-15,258.361,949.231,0
7471,2001-06-16,258.366,951.304,0
7472,2001-06-17,258.362,953.387,0
7473,2001-06-18,258.34,955.479,0
7474,2001-06-19,258.329,957.579,0
7475,2001-06-20,258.325,959.686,0
7476,2001-06-21,258.32,961.8,0
7477,2001-06-22,258.319,963.921,0
7478,2001-06-23,258.326,966.048,0
7479,2001-06-24,258.354,968.179,0
7480,2001-06-25,258.356,970.315,0
7481,2001-06-26,258.362,972.455,0
7482,2001-06-27,258.373,974.598,0
7483,2001-06-28,258.374,976.744,0
7484,2001-06-29,258.376,978.891,0
7485,2001-06-30,258.407,981.04,0
7486,2001-07-01,258.408,983.189,0
7487,2001-07-02,258.398,985.338,0
7488,2001-07-03,258.396,987.487,0
7489,2001-07-04,258.395,989.634,0
7490,2001-07-05,258.392,991.78,0
7491,2001-07-06,258.378,993.923,0
7492,2001-07-07,258.39,996.063,0
7493,2001-07-08,258.396,998.199,0
7494,2001-07-09,258.39,1000.33,0
7495,2001-07-10,258.38,1002.457,0
7496,2001-07-11,258.368,1004.578,0
7497,2001-07-12,258.353,1006.692,0
7498,2001-07-13,258.339,1008.799,0
7499,2001-07-14,258.329,1010.899,0
7500,2001-07-15,258.319,1012.991,0
7501,2001-07-16,258.306,1015.074,0
7502,2001-07-17,258.298,1017.147,0
7503,2001-07-18,258.285,1019.21,0
7504,2001-07-19,258.27,1021.263,0
7505,2001-07-20,258.264,1023.304,0
7506,2001-07-21,258.256,1025.334,0
7507,2001-07-22,258.247,1027.351,0
7508,2001-07-23,258.252,1029.355,0
7509,2001-07-24,258.245,1031.345,0
7510,2001-07-25,258.233,1033.321,0
7511,2001-07-26,258.211,1035.282,0
7512,2001-07-27,258.188,1037.228,0
7513,2001-07-28,258.178,1039.157,0
7514,2001-07-29,258.17,1041.07,0
7515,2001-07-30,258.161,1042.966,0
7516,2001-07-31,258.156,1044.844,0
7517,2001-08-01,258.144,1046.704,0
7518,2001-08-02,258.137,1048.545,0
7519,2001-08-03,258.122,1050.367,0
7520,2001-08-04,258.106,1052.169,0
7521,2001-08-05,258.096,1053.95,0
7522,2001-08-06,258.091,1055.711,0
7523,2001-08-07,258.077,1057.45,0
7524,2001-08-08,258.059,1059.166,0
7525,2001-08-09,258.049,1060.861,0
7526,2001-08-10,258.038,1062.532,0
7527,2001-08-11,258.028,1064.18,0
7528,2001-08-12,258.012,1065.804,0
7529,2001-08-13,257.993,1067.403,0
7530,2001-08-14,257.971,1068.978,0
7531,2001-08-15,257.957,1070.527,0
7532,2001-08-16,257.94,1072.05,0
7533,2001-08-17,257.919,1073.547,0
7534,2001-08-18,257.895,1075.017,0
7535,2001-08-19,257.87,1076.46,0
7536,2001-08-20,257.844,1077.875,0
7537,2001-08-21,257.824,1079.262,0
7538,2001-08-22,257.806,1080.621,0
7539,2001-08-23,257.786,1081.95,0
7540,2001-08-24,257.759,1083.251,0
7541,2001-08-25,257.739,1084.522,0
7542,2001-08-26,257.72,1085.763,0
7543,2001-08-27,257.701,1086.973,0
7544,2001-08-28,257.686,1088.153,0
7545,2001-08-29,257.67,1089.301,0
7546,2001-08-30,257.663,1090.419,0
7547,2001-08-31,257.648,1091.504,0
7548,2001-09-01,257.623,1092.557,0
7549,2001-09-02,257.601,1093.578,0
7550,2001-09-03,257.587,1094.566,0
7551,2001-09-04,257.574,1095.521,0
7552,2001-09-05,257.554,1096.443,0
7553,2001-09-06,257.535,1097.332,0
7554,2001-09-07,257.521,1098.186,0
7555,2001-09-08,257.502,1099.006,0
7556,2001-09-09,257.48,1099.793,0
7557,2001-09-10,257.462,1100.544,0
7558,2001-09-11,257.444,1101.261,0
7559,2001-09-12,257.426,1101.943,0
7560,2001-09-13,257.4,1102.589,0
7561,2001-09-14,257.374,1103.2,0
7562,2001-09-15,257.353,1103.776,0
7563,2001-09-16,257.333,1104.316,0
7564,2001-09-17,257.315,1104.82,0
7565,2001-09-18,257.292,1105.288,0
7566,2001-09-19,257.268,1105.72,0
7567,2001-09-20,257.258,1106.115,0
7568,2001-09-21,257.259,1106.474,0
7569,2001-09-22,257.269,1106.797,0
7570,2001-09-23,257.248,1107.083,0
7571,2001-09-24,257.217,1107.332,0
7572,2001-09-25,257.196,1107.544,0
7573,2001-09-26,257.184,1107.72,0
7574,2001-09-27,257.169,1107.859,0
7575,2001-09-28,257.152,1107.96,0
7576,2001-09-29,257.141,1108.025,0
7577,2001-09-30,257.154,1108.053,0
7578,2001-10-01,257.141,1108.044,0
7579,2001-10-02,257.126,1107.997,0
7580,2001-10-03,257.114,1107.914,0
7581,2001-10-04,257.106,1107.794,0
7582,2001-10-05,257.103,1107.637,0
7583,2001-10-06,257.083,1107.443,0
7584,2001-10-07,257.054,1107.212,0
7585,2001-10-08,257.03,1106.944,0
7586,2001-10-09,257.014,998.247,0
7587,2001-10-10,257.01,907.292,0
7588,2001-10-11,257.009,876.148,0
7589,2001-10-12,257.004,764.954,0
7590,2001-10-13,257.01,910.694,0
7591,2001-10-14,257.012,938.521,0
7592,2001-10-15,257.012,950.627,0
7593,2001-10-16,257.004,767.214,0
7594,2001-10-17,256.988,415.627,0
