Date,obsQin,obsP,obsE
1999-04-11,70.071,0,0.002224
1999-04-12,74.249,0,0.002543
1999-04-13,154.191,0,0.002614
1999-04-14,193.584,0,0.002122
1999-04-15,207.366,0,0.002176
1999-04-16,202.565,0,0.002358
1999-04-17,204.787,0,0.00289
1999-04-18,191.716,0,0.003355
1999-04-19,164.062,0.00219,0.002742
1999-04-20,131.871,0.001209,0.002392
1999-04-21,131.071,0.000016,0.002487
1999-04-22,141.563,0,0.002667
1999-04-23,142.543,0,0.003208
1999-04-24,137.295,0,0.003468
1999-04-25,123.869,0,0.003902
1999-04-26,115.421,0.000547,0.00356
1999-04-27,124.491,0.000417,0.002893
1999-04-28,124.669,0.001773,0.003292
1999-04-29,122.623,0.002089,0.00283
1999-04-30,130.005,0,0.002972
1999-05-01,136.406,0,0.003425
1999-05-02,132.494,0,0.00346
1999-05-03,127.869,0.005427,0.003438
1999-05-04,139.786,0,0.003714
1999-05-05,143.342,0,0.003524
1999-05-06,135.784,0,0.003447
1999-05-07,125.825,0,0.003768
1999-05-08,125.292,0,0.00377
1999-05-09,112.753,0.002431,0.003289
1999-05-10,101.104,0.011028,0.00204
1999-05-11,97.814,0.01,0.001518
1999-05-12,97.014,0.003746,0.001861
1999-05-13,93.723,0.00407,0.00279
1999-05-14,101.549,0.01647,0.002717
1999-05-15,103.861,0.000746,0.003278
1999-05-16,114.355,0.005011,0.002474
1999-05-17,125.292,0,0.003481
1999-05-18,136.584,0,0.003901
1999-05-19,144.054,0.003051,0.004331
1999-05-20,140.585,0.000038,0.002973
1999-05-21,130.893,0.007492,0.003098
1999-05-22,129.826,0.003018,0.002294
1999-05-23,127.336,0,0.004177
1999-05-24,137.295,0,0.004566
1999-05-25,149.39,0,0.005112
1999-05-26,144.765,0,0.005587
1999-05-27,128.315,0,0.005067
1999-05-28,120.401,0,0.005378
1999-05-29,108.663,0,0.004223
1999-05-30,104.839,0,0.003795
1999-05-31,121.022,0,0.003702
1999-06-01,213.235,0.003049,0.003458
1999-06-02,256.007,0,0.004258
1999-06-03,257.073,0.01491,0.004294
1999-06-04,263.743,0.006938,0.002804
1999-06-05,249.516,0,0.00524
1999-06-06,262.497,0,0.005122
1999-06-07,321.097,0,0.00483
1999-06-08,401.483,0.010245,0.004134
1999-06-09,430.56,0.004807,0.003182
1999-06-10,421.401,0.001477,0.004059
1999-06-11,423.003,0.003721,0.004421
1999-06-12,390.813,0,0.004201
1999-06-13,360.757,0,0.004041
1999-06-14,311.316,0,0.004623
1999-06-15,272.456,0,0.004756
1999-06-16,238.933,0,0.004879
1999-06-17,213.857,0,0.004882
1999-06-18,194.562,0,0.005378
1999-06-19,187.003,0.003008,0.004878
1999-06-20,174.287,0,0.005783
1999-06-21,164.861,0.00195,0.005536
1999-06-22,163.172,0.009883,0.005425
1999-06-23,183.713,0,0.004759
1999-06-24,242.046,0,0.00425
1999-06-25,224.617,0.018147,0.00427
1999-06-26,212.346,0.006114,0.002204
1999-06-27,193.939,0,0.003883
1999-06-28,178.644,0,0.004767
1999-06-29,219.193,0.001528,0.004348
1999-06-30,294.065,0.000258,0.004681
1999-07-01,339.504,0.004414,0.004087
1999-07-02,354.977,0.007332,0.003452
1999-07-03,337.015,0.006446,0.003633
1999-07-04,325.098,0.00096,0.004179
1999-07-05,313.273,0,0.004251
1999-07-06,279.038,0,0.004973
1999-07-07,323.943,0,0.004666
1999-07-08,447.101,0.009138,0.004049
1999-07-09,669.939,0,0.004012
1999-07-10,728.805,0,0.00477
1999-07-11,746.679,0,0.005385
1999-07-12,729.517,0.00027,0.005547
1999-07-13,727.384,0.004165,0.005096
1999-07-14,674.474,0,0.004694
1999-07-15,634.636,0.018474,0.004081
1999-07-16,663.269,0.0057,0.003373
1999-07-17,679.276,0,0.003807
1999-07-18,961.782,0.015357,0.003588
1999-07-19,1152.786,0.004622,0.00368
1999-07-20,1132.156,0,0.005157
1999-07-21,1047.146,0,0.005577
1999-07-22,941.329,0,0.005354
1999-07-23,822.884,0,0.005156
1999-07-24,723.47,0,0.005271
1999-07-25,657.668,0.006176,0.004713
1999-07-26,642.018,0,0.004109
1999-07-27,560.92,0,0.004802
1999-07-28,521.172,0,0.005032
1999-07-29,466.931,0,0.005424
1999-07-30,468.797,0,0.004665
1999-07-31,439.365,0,0.003061
1999-08-01,403.885,0,0.003537
1999-08-02,367.781,0,0.003982
1999-08-03,331.147,0,0.004496
1999-08-04,304.024,0,0.004735
1999-08-05,286.418,0,0.00486
1999-08-06,268.278,0.003935,0.004312
1999-08-07,250.316,0.000818,0.00367
1999-08-08,239.111,0.002928,0.003659
1999-08-09,220.883,0.001174,0.003937
1999-08-10,214.925,0,0.003991
1999-08-11,246.937,0,0.00352
1999-08-12,256.007,0,0.003347
1999-08-13,299.846,0.001279,0.003085
1999-08-14,332.48,0.003373,0.003273
1999-08-15,335.858,0.008425,0.003637
1999-08-16,346.263,0.003191,0.003023
1999-08-17,422.291,0,0.003189
1999-08-18,498.497,0,0.004113
1999-08-19,546.248,0,0.004308
1999-08-20,486.404,0,0.004015
1999-08-21,469.508,0,0.004416
1999-08-22,442.921,0,0.004454
1999-08-23,392.324,0,0.003552
1999-08-24,359.333,0,0.004033
1999-08-25,325.899,0,0.004339
1999-08-26,307.492,0,0.004154
1999-08-27,296.999,0,0.003813
1999-08-28,276.103,0,0.003703
1999-08-29,241.068,0.000002,0.003142
1999-08-30,228.619,0,0.003232
1999-08-31,226.841,0,0.003857
1999-09-01,244.625,0,0.002757
1999-09-02,239.29,0,0.002478
1999-09-03,207.1,0,0.002494
1999-09-04,215.103,0.000181,0.002099
1999-09-05,204.964,0,0.002579
1999-09-06,220.527,0.000185,0.002531
1999-09-07,211.991,0.000395,0.002528
1999-09-08,206.033,0,0.001672
1999-09-09,205.232,0,0.002316
1999-09-10,189.759,0,0.002398
1999-09-11,173.487,0.00182,0.002289
1999-09-12,159.082,0.000332,0.001824
1999-09-13,148.233,0,0.001922
1999-09-14,156.147,0,0.001992
1999-09-15,150.368,0,0.002253
1999-09-16,145.388,0,0.002538
1999-09-17,138.363,0,0.002588
1999-09-18,125.025,0,0.001942
1999-09-19,123.336,0,0.001441
1999-09-20,121.467,0,0.001962
1999-09-21,154.814,0,0.002273
1999-09-22,146.188,0,0.00236
1999-09-23,131.426,0,0.002207
1999-09-24,119.689,0.001113,0.002291
1999-09-25,115.776,0,0.001561
1999-09-26,109.552,0.000113,0.001406
1999-09-27,114.443,0.000126,0.001225
1999-09-28,113.554,0,0.001245
1999-09-29,111.864,0,0.001236
1999-09-30,115.866,0,0.001198
1999-10-01,124.757,0,0
1999-10-02,115.776,0,0
1999-10-03,117.999,0,0
1999-10-04,126.536,0,0.001176
1999-10-05,127.425,0,0.00108
1999-10-06,127.158,0,0.000944
1999-10-07,128.937,0,0.001073
1999-10-08,130.36,0,0.001134
1999-10-09,120.401,0.003554,0.001064
1999-10-10,110.62,0,0.000943
1999-10-11,107.418,0.001039,0.000916
1999-10-12,107.507,0,0.000732
1999-10-13,108.841,0,0.000815
1999-10-14,100.038,0,0.000878
1999-10-15,94.435,0,0.000728
1999-10-16,89.722,0,0.00064
1999-10-17,87.322,0.000711,0.000715
1999-10-18,94.257,0.000351,0.000664
1999-10-19,105.195,0,0.000592
1999-10-20,149.567,0,0.000767
1999-10-21,172.776,0,0.000782
1999-10-22,169.308,0,0.000644
1999-10-23,163.35,0,0.000678
1999-10-24,157.748,0,0.000741
1999-10-25,165.573,0,0.000535
1999-10-26,167.53,0,0.000582
1999-10-27,161.748,0,0.000515
1999-10-28,155.614,0.000039,0.00045
1999-10-29,145.743,0,0.000482
1999-10-30,136.495,0,0.000458
1999-10-31,128.582,0,0.000428
1999-11-01,125.913,0.00221,0.000317
1999-11-02,124.314,0,0.000343
1999-11-03,117.644,0,0
1999-11-04,117.199,0,0.000416
1999-11-05,119.867,0,0
1999-11-06,119.068,0,0.00024
1999-11-07,119.245,0,0.000311
1999-11-08,121.112,0,0.000366
1999-11-09,121.022,0,0.000311
1999-11-10,122.535,0,0.000248
1999-11-11,124.047,0,0.000309
1999-11-12,123.336,0,0.000207
1999-11-13,121.112,0.000198,0.000003
1999-11-14,120.134,0,0.000147
1999-11-15,124.047,0,0.000141
1999-11-16,124.847,0,0.000236
1999-11-17,125.292,0,0.000186
1999-11-18,123.957,0.000678,0
1999-11-19,162.284,0,0
1999-11-20,179.978,0,0.000124
1999-11-21,186.648,0,0.000201
1999-11-22,240.09,0,0
1999-11-23,253.784,0,0
1999-11-24,263.566,0,0
1999-11-25,255.029,0,0.00022
1999-11-26,238.489,0,0
1999-11-27,212.169,0,0
1999-11-28,209.5,0,0
1999-11-29,215.636,0,0
1999-11-30,206.921,0,0.000067
1999-12-01,222.128,0,0
1999-12-02,219.459,0,0
1999-12-03,220.705,0,0.000124
1999-12-04,223.994,0,0
1999-12-05,222.128,0,0
1999-12-06,224.885,0,0
1999-12-07,200.519,0,0
1999-12-08,201.231,0,0
1999-12-09,211.191,0,0
1999-12-10,198.83,0.000372,0
1999-12-11,204.876,0,0
1999-12-12,185.669,0,0
1999-12-13,163.439,0,0.000128
1999-12-14,162.639,0,0
1999-12-15,171.709,0,0
1999-12-16,143.165,0.00568,0
1999-12-17,136.672,0,0
1999-12-18,134.895,0.003022,0
1999-12-19,136.229,0.002783,0
1999-12-20,132.404,0.000181,0
1999-12-21,131.96,0.000699,0
1999-12-22,131.871,0,0
1999-12-23,130.448,0,0
1999-12-24,125.469,0,0
1999-12-25,121.289,0,0.000003
1999-12-26,117.466,0,0
1999-12-27,113.732,0,0
1999-12-28,109.997,0,0.000005
1999-12-29,106.173,0,0.000008
1999-12-30,102.438,0,0.000007
1999-12-31,98.704,0,0
2000-01-01,106.18,0.007509,0
2000-01-02,102,0.004787,0
2000-01-03,98.616,0,0
2000-01-04,97.72,0,0
2000-01-05,97.025,0.000143,0
2000-01-06,96.129,0,0
2000-01-07,103.891,0,0
2000-01-08,102.298,0,0
2000-01-09,100.806,0,0
2000-01-10,99.313,0.004678,0
2000-01-11,97.919,0,0
2000-01-12,96.328,0.000275,0
2000-01-13,96.228,0,0
2000-01-14,101.104,0.000839,0
2000-01-15,103.99,0.003169,0
2000-01-16,105.88,0.004787,0
2000-01-17,108.866,0.005507,0
2000-01-18,110.857,0,0
2000-01-19,112.947,0,0
2000-01-20,114.339,0,0
2000-01-21,119.016,0,0
2000-01-22,142.401,0,0
2000-01-23,138.024,0,0
2000-01-24,137.625,0,0
2000-01-25,147.875,0,0
2000-01-26,132.251,0,0
2000-01-27,131.257,0,0
2000-01-28,130.063,0,0
2000-01-29,128.669,0,0
2000-01-30,127.276,0,0
2000-01-31,125.783,0,0
2000-02-01,124.291,0,0
2000-02-02,122.996,0,0.000001
2000-02-03,121.703,0,0
2000-02-04,120.608,0,0
2000-02-05,118.419,0,0
2000-02-06,117.524,0,0
2000-02-07,114.638,0,0
2000-02-08,112.647,0,0
2000-02-09,114.737,0.006801,0
2000-02-10,116.13,0.000134,0
2000-02-11,113.444,0,0
2000-02-12,108.369,0,0
2000-02-13,107.771,0,0
2000-02-14,108.568,0,0
2000-02-15,110.358,0.000852,0
2000-02-16,105.981,0.000207,0
2000-02-17,96.427,0,0
2000-02-18,92.248,0,0
2000-02-19,91.651,0,0
2000-02-20,90.954,0,0
2000-02-21,90.258,0,0
2000-02-22,89.561,0,0
2000-02-23,102.597,0,0
2000-02-24,102.995,0.000849,0
2000-02-25,108.169,0.000244,0.000001
2000-02-26,113.543,0,0
2000-02-27,117.125,0,0
2000-02-28,122.599,0.007079,0.000002
2000-02-29,128.172,0,0
2000-03-01,124.589,0,0
2000-03-02,121.604,0,0.000005
2000-03-03,118.818,0,0.000007
2000-03-04,120.608,0,0.000009
2000-03-05,122.798,0,0.000013
2000-03-06,126.38,0,0.000016
2000-03-07,125.684,0,0.000022
2000-03-08,127.973,0,0
2000-03-09,130.261,0,0
2000-03-10,118.619,0,0
2000-03-11,110.956,0,0
2000-03-12,106.876,0,0
2000-03-13,102.697,0,0
2000-03-14,101.005,0,0
2000-03-15,95.332,0,0
2000-03-16,96.725,0,0
2000-03-17,95.83,0.002448,0.000004
2000-03-18,90.854,0,0.000006
2000-03-19,88.665,0,0.000006
2000-03-20,91.551,0.002329,0.000005
2000-03-21,92.745,0,0.00001
2000-03-22,92.248,0,0.000015
2000-03-23,96.925,0,0.000023
2000-03-24,98.815,0.000367,0.000088
2000-03-25,103.094,0,0.001644
2000-03-26,111.155,0,0.001706
2000-03-27,119.215,0,0.001845
2000-03-28,127.276,0,0.001889
2000-03-29,135.336,0.004991,0.001883
2000-03-30,143.496,0.002854,0.001287
2000-03-31,151.556,0,0.001788
2000-04-01,159.617,0.002155,0.00171
2000-04-02,167.677,0.003177,0.001582
2000-04-03,175.738,0,0
2000-04-04,218.03,0,0.002204
2000-04-05,219.922,0.002287,0.00232
2000-04-06,192.556,0,0
2000-04-07,223.106,0,0.001634
2000-04-08,196.436,0,0.001922
2000-04-09,170.862,0.001288,0.001907
2000-04-10,154.642,0,0
2000-04-11,149.468,0,0
2000-04-12,137.625,0.000497,0.001706
2000-04-13,136.63,0.001322,0
2000-04-14,124.888,0,0
2000-04-15,120.807,0,0
2000-04-16,118.619,0,0.001877
2000-04-17,110.458,0,0.002365
2000-04-18,108.966,0,0.002327
2000-04-19,131.356,0,0.002972
2000-04-20,135.734,0,0.003633
2000-04-21,127.077,0,0.003878
2000-04-22,120.012,0,0.003798
2000-04-23,121.504,0.004113,0.003917
2000-04-24,116.429,0,0.003089
2000-04-25,95.93,0,0.003094
2000-04-26,101.104,0,0.003073
2000-04-27,102.597,0,0.00331
2000-04-28,112.448,0,0.003441
2000-04-29,119.813,0.008819,0.003587
2000-04-30,129.266,0,0.003842
2000-05-01,110.757,0,0.004486
2000-05-02,108.369,0.000721,0.004985
2000-05-03,171.46,0.001934,0.003766
2000-05-04,92.447,0,0.003805
2000-05-05,203.104,0,0.003972
2000-05-06,95.531,0,0.003811
2000-05-07,90.556,0,0.003666
2000-05-08,89.561,0,0.003405
2000-05-09,103.194,0,0.003836
2000-05-10,159.517,0.005309,0.003434
2000-05-11,129.962,0.006949,0.003144
2000-05-12,129.465,0.003735,0.002318
2000-05-13,124.091,0,0.003621
2000-05-14,110.259,0,0.003768
2000-05-15,101.503,0.001319,0.003352
2000-05-16,95.632,0,0.003638
2000-05-17,92.348,0,0.003907
2000-05-18,104.09,0.001888,0.00353
2000-05-19,116.23,0.001045,0.003966
2000-05-20,119.912,0,0.004715
2000-05-21,111.652,0,0.004515
2000-05-22,104.289,0.000119,0.004236
2000-05-23,102.298,0,0.004259
2000-05-24,105.085,0,0.003705
2000-05-25,103.891,0.000015,0.004213
2000-05-26,101.203,0.001595,0.004765
2000-05-27,99.413,0.000658,0.004081
2000-05-28,96.925,0,0.004176
2000-05-29,95.133,0.000128,0.003582
2000-05-30,107.274,0,0.004097
2000-05-31,129.366,0,0.004021
2000-06-01,126.977,0.004905,0.002712
2000-06-02,123.793,0,0.004195
2000-06-03,121.206,0.00026,0.003989
2000-06-04,115.832,0,0.00452
2000-06-05,111.553,0,0.005136
2000-06-06,108.966,0.001247,0.005009
2000-06-07,109.264,0,0.005669
2000-06-08,103.891,0.00064,0.005351
2000-06-09,95.531,0.01546,0.004078
2000-06-10,92.447,0.00393,0.003357
2000-06-11,103.891,0.008724,0.002883
2000-06-12,103.393,0,0.004265
2000-06-13,107.871,0.003916,0.004105
2000-06-14,119.813,0.001591,0.004236
2000-06-15,157.528,0.008846,0.00386
2000-06-16,138.024,0.00736,0.002743
2000-06-17,128.47,0,0.003891
2000-06-18,184.495,0,0.004806
2000-06-19,195.143,0.001948,0.004607
2000-06-20,167.28,0.001569,0.003582
2000-06-21,150.761,0,0.004683
2000-06-22,138.918,0.003308,0.004827
2000-06-23,142.701,0.00662,0.004419
2000-06-24,143.595,0.004615,0.004605
2000-06-25,141.705,0.005353,0.003613
2000-06-26,141.705,0.000283,0.003824
2000-06-27,138.72,0,0.004491
2000-06-28,126.878,0,0.005302
2000-06-29,124.888,0,0.005648
2000-06-30,116.33,0,0.005862
2000-07-01,125.585,0,0.005909
2000-07-02,122.3,0.008227,0.004557
2000-07-03,122.996,0.026925,0.004143
2000-07-04,118.818,0.025108,0.004203
2000-07-05,115.832,0,0.004757
2000-07-06,112.448,0.031139,0.004374
2000-07-07,139.117,0,0.004597
2000-07-08,147.974,0,0.005006
2000-07-09,178.922,0.007003,0.005131
2000-07-10,176.634,0.01464,0.004856
2000-07-11,194.248,0.000367,0.00482
2000-07-12,172.554,0,0.005018
2000-07-13,176.335,0,0.005512
2000-07-14,175.34,0,0.00527
2000-07-15,176.733,0,0.005242
2000-07-16,281.42,0,0.0039
2000-07-17,356.452,0,0.004205
2000-07-18,321.325,0.006921,0.003319
2000-07-19,302.318,0.000445,0.003701
2000-07-20,282.515,0.000912,0.003826
2000-07-21,269.279,0.000654,0.004583
2000-07-22,238.331,0.001714,0.005139
2000-07-23,223.106,0.000349,0.005114
2000-07-24,215.245,0.00268,0.005245
2000-07-25,207.085,0.007942,0.004206
2000-07-26,200.119,0,0.005049
2000-07-27,189.47,0.000005,0.005139
2000-07-28,182.107,0,0.005324
2000-07-29,179.321,0,0.005726
2000-07-30,169.27,0,0.005334
2000-07-31,172.056,0,0.005368
2000-08-01,173.25,0.000218,0.004851
2000-08-02,163.996,0.002437,0.004284
2000-08-03,147.378,0.000533,0.004228
2000-08-04,136.63,0.005548,0.004373
2000-08-05,126.679,0.002554,0.004279
2000-08-06,119.712,0,0.004342
2000-08-07,113.245,0.009173,0.003687
2000-08-08,106.776,0,0.003761
2000-08-09,103.592,0,0.004316
2000-08-10,106.776,0,0.004701
2000-08-11,115.534,0.003825,0.004217
2000-08-12,110.757,0,0.0039
2000-08-13,130.063,0,0.003626
2000-08-14,137.426,0,0.003554
2000-08-15,133.246,0,0.00395
2000-08-16,133.445,0.002512,0.003944
2000-08-17,133.445,0,0.003446
2000-08-18,122.996,0,0.003715
2000-08-19,119.116,0,0.003892
2000-08-20,114.936,0.003279,0.003716
2000-08-21,111.254,0,0.00358
2000-08-22,111.453,0,0.003948
2000-08-23,102.298,0,0.004113
2000-08-24,99.512,0,0.00447
2000-08-25,95.233,0,0.003985
2000-08-26,91.253,0,0.004219
2000-08-27,86.775,0,0.004142
2000-08-28,90.655,0,0.002979
2000-08-29,85.68,0,0.002791
2000-08-30,79.211,0.002356,0.002402
2000-08-31,78.814,0,0.002122
2000-09-01,81.401,0,0.002295
2000-09-02,82.098,0.01888,0.002185
2000-09-03,84.087,0.004414,0.002213
2000-09-04,88.267,0.007464,0.002553
2000-09-05,93.84,0.00001,0.001948
2000-09-06,95.531,0,0.00249
2000-09-07,107.573,0,0.002701
2000-09-08,149.766,0,0.002838
2000-09-09,156.632,0.001159,0.002849
2000-09-10,127.973,0,0.002219
2000-09-11,99.81,0,0.00211
2000-09-12,92.646,0,0.002258
2000-09-13,94.337,0,0.002328
2000-09-14,88.764,0,0.002456
2000-09-15,83.093,0,0.002655
2000-09-16,79.609,0,0.002838
2000-09-17,76.823,0,0.002716
2000-09-18,75.43,0.008467,0.002519
2000-09-19,76.525,0.004214,0.001682
2000-09-20,82.893,0,0.001359
2000-09-21,91.053,0.001446,0.001362
2000-09-22,97.124,0,0.000896
2000-09-23,95.531,0,0.00122
2000-09-24,90.655,0,0.001601
2000-09-25,94.935,0,0.001815
2000-09-26,96.626,0,0.001796
2000-09-27,90.854,0,0.001654
2000-09-28,85.879,0,0.001842
2000-09-29,86.675,0,0.001752
2000-09-30,89.959,0,0.001677
2000-10-01,85.281,0,0.001425
2000-10-02,81.998,0.001854,0.001118
2000-10-03,80.804,0,0.000931
2000-10-04,81.699,0.002145,0
2000-10-05,82.794,0,0
2000-10-06,83.59,0,0
2000-10-07,84.884,0,0
2000-10-08,87.371,0,0.001
2000-10-09,88.865,0,0.001158
2000-10-10,85.879,0,0.001095
2000-10-11,82.794,0,0.001004
2000-10-12,81.003,0,0.000942
2000-10-13,80.904,0.008321,0.000858
2000-10-14,80.505,0,0.000782
2000-10-15,78.216,0,0.000819
2000-10-16,79.013,0,0.000779
2000-10-17,79.51,0,0.00081
2000-10-18,93.641,0,0.000867
2000-10-19,102.796,0,0.000816
2000-10-20,100.109,0,0.000607
2000-10-21,116.628,0.001066,0.000744
2000-10-22,128.172,0,0.000567
2000-10-23,95.531,0,0.000593
2000-10-24,87.371,0,0.000547
2000-10-25,83.59,0,0.000536
2000-10-26,82.893,0,0.000498
2000-10-27,90.357,0,0.000448
2000-10-28,97.919,0,0.000535
2000-10-29,100.009,0,0.000499
2000-10-30,102.597,0,0.000456
2000-10-31,107.672,0,0.000323
2000-11-01,107.97,0,0.000362
2000-11-02,108.07,0,0.00035
2000-11-03,106.677,0,0.000252
2000-11-04,104.786,0,0.000322
2000-11-05,104.986,0.01608,0.000198
2000-11-06,105.184,0.000083,0
2000-11-07,102.995,0,0
2000-11-08,119.613,0,0
2000-11-09,111.553,0,0
2000-11-10,109.961,0,0
2000-11-11,125.385,0,0
2000-11-12,129.863,0,0
2000-11-13,104.786,0,0
2000-11-14,91.153,0,0
2000-11-15,80.704,0,0
2000-11-16,83.192,0,0
2000-11-17,78.117,0,0
2000-11-18,87.77,0.006157,0
2000-11-19,81.6,0.002494,0
2000-11-20,77.62,0,0
2000-11-21,85.382,0,0
2000-11-22,89.163,0,0
2000-11-23,92.944,0,0
2000-11-24,96.725,0,0.000001
2000-11-25,100.507,0,0
2000-11-26,104.289,0,0.000003
2000-11-27,108.169,0,0
2000-11-28,111.951,0.004486,0
2000-11-29,115.732,0,0
2000-11-30,111.951,0,0
2000-12-01,111.254,0,0
2000-12-02,102.298,0,0
2000-12-03,93.74,0,0
2000-12-04,83.69,0,0
2000-12-05,87.272,0,0
2000-12-06,92.048,0,0
2000-12-07,86.475,0.001824,0
2000-12-08,80.904,0,0
2000-12-09,75.331,0.000662,0
2000-12-10,69.758,0,0
2000-12-11,64.185,0,0
2000-12-12,58.612,0,0
2000-12-13,53.04,0,0
2000-12-14,48.363,0,0
2000-12-15,50.254,0.005964,0
2000-12-16,52.244,0,0
2000-12-17,51.746,0.002197,0
2000-12-18,51.249,0,0
2000-12-19,50.651,0.001171,0
2000-12-20,50.154,0.003262,0
2000-12-21,50.055,0,0
2000-12-22,51.845,0,0
2000-12-23,53.538,0,0
2000-12-24,55.328,0,0
2000-12-25,57.021,0,0
2000-12-26,58.712,0,0
2000-12-27,60.503,0.007549,0
2000-12-28,62.195,0.004341,0
2000-12-29,63.986,0,0
2000-12-30,65.678,0,0
2000-12-31,67.37,0,0
2001-01-01,69.16,0,0
2001-01-02,70.853,0.020967,0
2001-01-03,72.643,0,0
2001-01-04,74.336,0,0
2001-01-05,76.027,0,0
2001-01-06,77.818,0,0
2001-01-07,79.51,0.000628,0
2001-01-08,81.301,0,0
2001-01-09,82.993,0,0
2001-01-10,84.685,0,0
2001-01-11,86.475,0,0
2001-01-12,88.168,0,0
2001-01-13,89.163,0.008908,0
2001-01-14,86.177,0,0
2001-01-15,83.292,0.012361,0
2001-01-16,80.406,0,0
2001-01-17,77.52,0.014954,0
2001-01-18,77.221,0,0
2001-01-19,76.923,0,0
2001-01-20,77.221,0,0
2001-01-21,77.421,0,0
2001-01-22,77.719,0,0
2001-01-23,78.017,0,0
2001-01-24,78.017,0,0
2001-01-25,79.013,0,0
2001-01-26,79.908,0,0
2001-01-27,80.804,0,0
2001-01-28,81.699,0,0
2001-01-29,82.694,0,0
2001-01-30,83.59,0,0
2001-01-31,84.486,0,0
2001-02-01,83.988,0,0
2001-02-02,83.491,0.009136,0
2001-02-03,82.993,0,0
2001-02-04,82.495,0,0
2001-02-05,81.998,0,0
2001-02-06,81.5,0,0
2001-02-07,81.003,0,0
2001-02-08,80.505,0,0
2001-02-09,80.008,0,0
2001-02-10,79.51,0,0
2001-02-11,79.013,0,0
2001-02-12,78.515,0,0
2001-02-13,78.017,0,0
2001-02-14,77.719,0.014772,0
2001-02-15,77.719,0.012452,0
2001-02-16,77.818,0,0
2001-02-17,77.918,0,0
2001-02-18,78.017,0,0
2001-02-19,78.017,0,0
2001-02-20,78.117,0,0
2001-02-21,78.216,0,0
2001-02-22,78.017,0,0
2001-02-23,77.818,0,0
2001-02-24,77.62,0,0
2001-02-25,77.52,0.00284,0
2001-02-26,77.32,0,0
2001-02-27,77.121,0,0
2001-02-28,76.823,0,0
2001-03-01,76.525,0,0
2001-03-02,76.724,0,0
2001-03-03,76.923,0,0
2001-03-04,77.121,0,0
2001-03-05,77.32,0,0
2001-03-06,77.52,0,0
2001-03-07,77.32,0,0
2001-03-08,77.022,0,0
2001-03-09,77.022,0.00116,0
2001-03-10,77.022,0,0
2001-03-11,77.022,0,0
2001-03-12,77.022,0.003787,0
2001-03-13,76.923,0,0
2001-03-14,76.923,0.000013,0
2001-03-15,78.913,0,0
2001-03-16,79.71,0,0.000001
2001-03-17,81.5,0,0.000001
2001-03-18,106.876,0,0.000002
2001-03-19,90.954,0,0.000004
2001-03-20,114.837,0,0.000005
2001-03-21,110.458,0,0
2001-03-22,119.215,0.00071,0
2001-03-23,125.186,0,0
2001-03-24,123.495,0,0
2001-03-25,99.81,0,0
2001-03-26,82.098,0,0
2001-03-27,100.607,0.000344,0.000036
2001-03-28,122.499,0,0.000044
2001-03-29,121.106,0,0.000046
2001-03-30,119.613,0.008446,0.000055
2001-03-31,118.22,0,0
2001-04-01,116.728,0.0015,0.000073
2001-04-02,115.335,0,0.000088
2001-04-03,116.33,0.022339,0.000096
2001-04-04,115.136,0.01072,0.000081
2001-04-05,114.041,0,0.000147
2001-04-06,112.847,0,0.000204
2001-04-07,111.652,0.014307,0.00025
2001-04-08,110.458,0,0.000308
2001-04-09,109.264,0,0.000365
2001-04-10,105.284,0,0.000434
2001-04-11,102.397,0.005247,0.000597
2001-04-12,106.776,0.000386,0.000803
2001-04-13,113.643,0.000222,0.001235
2001-04-14,106.975,0.008826,0.00198
2001-04-15,104.886,0,0
2001-04-16,105.483,0,0
2001-04-17,109.065,0,0.002235
2001-04-18,116.429,0,0.002842
2001-04-19,104.587,0.000623,0.00309
2001-04-20,99.612,0.000176,0.002419
2001-04-21,97.522,0,0
2001-04-22,94.736,0,0.002541
2001-04-23,94.835,0,0.003144
2001-04-24,108.27,0,0.003588
2001-04-25,129.465,0,0.003593
2001-04-26,138.62,0,0.003642
2001-04-27,121.405,0,0.004326
2001-04-28,105.681,0,0.004692
2001-04-29,93.442,0.012429,0.005006
2001-04-30,85.382,0,0.003668
2001-05-01,80.904,0.005024,0.003392
2001-05-02,79.809,0,0.00342
2001-05-03,83.69,0,0.003633
2001-05-04,95.233,0,0.003898
2001-05-05,122.102,0,0.004079
2001-05-06,118.718,0.000789,0.003613
2001-05-07,100.009,0,0.003279
2001-05-08,84.087,0,0.004261
2001-05-09,79.112,0,0.004256
2001-05-10,81.102,0,0.003916
2001-05-11,85.978,0,0.004254
2001-05-12,88.068,0,0.004844
2001-05-13,87.471,0,0.004829
2001-05-14,87.671,0,0.005208
2001-05-15,85.779,0,0.004435
2001-05-16,81.102,0,0.004326
2001-05-17,80.306,0.00102,0.003717
2001-05-18,80.704,0,0.004141
2001-05-19,80.704,0,0.004153
2001-05-20,80.804,0.00486,0.003035
2001-05-21,80.904,0,0.003523
2001-05-22,81.003,0,0.003946
2001-05-23,82.794,0,0.004528
2001-05-24,81.202,0,0.004998
2001-05-25,82.993,0.000108,0.004981
2001-05-26,81.5,0,0.004757
2001-05-27,80.008,0,0.00485
2001-05-28,78.515,0,0.004793
2001-05-29,75.729,0.009348,0.004679
2001-05-30,73.639,0.001847,0.004064
2001-05-31,73.141,0,0.004266
